50     3.42403e-16
100    2.37654e-16
150    1.90613e-16
200    1.62276e-16
250    1.42782e-16
300    1.28308e-16
350    1.17014e-16
400    1.07886e-16
450    1.00318e-16
500    9.39167e-17
550    8.88604e-17
600    1.02703e-16
650    1.5529e-15
700    2.35101e-14
750    2.5177e-13
800    2.02055e-12
850    1.27446e-11
900    6.56558e-11
950    2.84979e-10
1000   1.06882e-09
1050   3.53599e-09
1100   1.04957e-08
1150   2.83487e-08
1200   7.05012e-08
1250   1.6305e-07
1300   3.53639e-07
1350   7.24502e-07
1400   1.41071e-06
1450   2.62462e-06
1500   4.68739e-06
1550   8.06818e-06
1600   1.34316e-05
1650   2.16936e-05
1700   3.40851e-05
1750   5.22245e-05
1800   7.81965e-05
1850   0.000114638
1900   0.000164827
1950   0.000232783
2000   0.000323355
2050   0.000442327
2100   0.000596511
2150   0.000793841
2200   0.00104346
2250   0.00135579
2300   0.00174263
2350   0.00221718
2400   0.00279411
2450   0.00348956
2500   0.00432119
2550   0.00530814
2600   0.00647104
2650   0.00783192
2700   0.00941423
2750   0.0112427
2800   0.0133432
2850   0.015743
2900   0.01847
2950   0.0215535
3000   0.0250234
3050   0.0289105
3100   0.0332463
3150   0.0380628
3200   0.0433928
3250   0.0492695
3300   0.0557266
3350   0.0627982
3400   0.0705185
3450   0.0789221
3500   0.0880433
3550   0.0979162
3600   0.108574
3650   0.120051
3700   0.132377
3750   0.145583
3800   0.159698
3850   0.174747
3900   0.190754
3950   0.207739
4000   0.225719
4050   0.244708
4100   0.264715
4150   0.285745
4200   0.307798
4250   0.330871
4300   0.354954
4350   0.380035
4400   0.406093
4450   0.433107
4500   0.461047
4550   0.489881
4600   0.519572
4650   0.55008
4700   0.581358
4750   0.613361
4800   0.646037
4850   0.679333
4900   0.713197
4950   0.747574
5000   0.782411
5050   0.817657
5100   0.853261
5150   0.889181
5200   0.925376
5250   0.961814
5300   0.99847
5350   1.03533
5400   1.07239
5450   1.10965
5500   1.14714
5550   1.1849
5600   1.22296
5650   1.2614
5700   1.3003
5750   1.33973
5800   1.37983
5850   1.42069
5900   1.46247
5950   1.5053
6000   1.54934
6050   1.59477
6100   1.64176
6150   1.69049
6200   1.74117
6250   1.79401
6300   1.84922
6350   1.90703
6400   1.96769
6450   2.03143
6500   2.09855
6550   2.1693
6600   2.24401
6650   2.32298
6700   2.40655
6750   2.4951
6800   2.58899
6850   2.68865
6900   2.7945
6950   2.907
7000   3.02664
7050   3.15393
7100   3.28941
7150   3.43363
7200   3.58719
7250   3.75069
7300   3.92479
7350   4.11013
7400   4.3074
7450   4.51731
7500   4.74059
7550   4.97798
7600   5.23026
7650   5.49821
7700   5.78265
7750   6.08442
7800   6.40435
7850   6.74333
7900   7.10225
7950   7.48202
8000   7.88357
8050   8.30787
8100   8.75588
8150   9.22861
8200   9.72708
8250   10.2523
8300   10.8054
8350   11.3874
8400   11.9995
8450   12.6427
8500   13.3182
8550   14.0272
8600   14.7709
8650   15.5506
8700   16.3674
8750   17.2226
8800   18.1175
8850   19.0535
8900   20.0318
8950   21.0538
9000   22.1209
9050   23.2345
9100   24.396
9150   25.6069
9200   26.8686
9250   28.1826
9300   29.5504
9350   30.9736
9400   32.4536
9450   33.9921
9500   35.5906
9550   37.2507
9600   38.9741
9650   40.7624
9700   42.6173
9750   44.5404
9800   46.5334
9850   48.5981
9900   50.7361
9950   52.9492
10000  55.2392
10050  57.6078
10100  60.0568
10150  62.5881
10200  65.2034
10250  67.9046
10300  70.6934
10350  73.5718
10400  76.5417
10450  79.6048
10500  82.7631
10550  86.0184
10600  89.3727
10650  92.828
10700  96.386
10750  100.049
10800  103.818
10850  107.696
10900  111.685
10950  115.786
11000  120.001
11050  124.333
11100  128.784
11150  133.354
11200  138.047
11250  142.865
11300  147.809
11350  152.881
11400  158.083
11450  163.417
11500  168.886
11550  174.491
11600  180.234
11650  186.117
11700  192.142
11750  198.312
11800  204.627
11850  211.091
11900  217.704
11950  224.47
12000  231.389
12050  238.464
12100  245.697
12150  253.089
12200  260.644
12250  268.361
12300  276.245
12350  284.295
12400  292.515
12450  300.906
12500  309.469
12550  318.208
12600  327.123
12650  336.217
12700  345.492
12750  354.948
12800  364.588
12850  374.415
12900  384.428
12950  394.631
13000  405.025
13050  415.612
13100  426.394
13150  437.372
13200  448.547
13250  459.923
13300  471.499
13350  483.279
13400  495.263
13450  507.453
13500  519.851
13550  532.459
13600  545.277
13650  558.308
13700  571.553
13750  585.014
13800  598.691
13850  612.588
13900  626.704
13950  641.042
14000  655.602
14050  670.387
14100  685.398
14150  700.636
14200  716.102
14250  731.798
14300  747.726
14350  763.885
14400  780.279
14450  796.907
14500  813.771
14550  830.873
14600  848.214
14650  865.794
14700  883.616
14750  901.68
14800  919.986
14850  938.538
14900  957.335
14950  976.378
15000  995.669
15050  1015.21
15100  1035
15150  1055.04
15200  1075.33
15250  1095.87
15300  1116.67
15350  1137.72
15400  1159.03
15450  1180.59
15500  1202.42
15550  1224.49
15600  1246.83
15650  1269.43
15700  1292.29
15750  1315.4
15800  1338.79
15850  1362.43
15900  1386.33
15950  1410.5
16000  1434.94
16050  1459.64
