50     3.44124e-14
100    2.38848e-14
150    1.91571e-14
200    1.63091e-14
250    1.435e-14
300    1.28953e-14
350    1.17602e-14
400    1.08429e-14
450    1.00822e-14
500    9.43886e-15
550    8.88604e-15
600    1.02703e-14
650    1.5529e-13
700    2.35101e-12
750    2.5177e-11
800    2.02055e-10
850    1.27446e-09
900    6.56557e-09
950    2.84978e-08
1000   1.06882e-07
1050   3.53598e-07
1100   1.04956e-06
1150   2.83483e-06
1200   7.04994e-06
1250   1.6304e-05
1300   3.53597e-05
1350   7.24333e-05
1400   0.000141008
1450   0.000262247
1500   0.000468057
1550   0.00080481
1600   0.00133762
1650   0.00215498
1700   0.00337323
1750   0.00514027
1800   0.00763733
1850   0.0110774
1900   0.0156986
1950   0.0217519
2000   0.029482
2050   0.0391063
2100   0.0507979
2150   0.0646869
2200   0.0808918
2250   0.0995805
2300   0.121036
2350   0.145678
2400   0.174021
2450   0.206564
2500   0.243677
2550   0.285507
2600   0.331915
2650   0.382446
2700   0.436334
2750   0.492531
2800   0.549782
2850   0.606737
2900   0.662083
2950   0.714692
3000   0.763736
3050   0.808737
3100   0.849541
3150   0.886203
3200   0.918856
3250   0.947597
3300   0.972452
3350   0.993411
3400   1.01054
3450   1.0241
3500   1.03467
3550   1.04317
3600   1.0509
3650   1.05944
3700   1.07058
3750   1.08615
3800   1.10796
3850   1.13764
3900   1.17664
3950   1.22613
4000   1.28707
4050   1.36015
4100   1.44592
4150   1.54472
4200   1.65677
4250   1.78215
4300   1.92081
4350   2.07254
4400   2.23696
4450   2.41354
4500   2.60156
4550   2.80015
4600   3.00826
4650   3.22477
4700   3.44852
4750   3.67838
4800   3.91344
4850   4.1531
4900   4.3973
4950   4.64668
5000   4.90276
5050   5.16818
5100   5.44674
5150   5.74349
5200   6.06472
5250   6.41777
5300   6.81084
5350   7.25278
5400   7.7528
5450   8.32034
5500   8.96495
5550   9.69628
5600   10.5241
5650   11.4584
5700   12.5095
5750   13.6881
5800   15.0054
5850   16.4732
5900   18.104
5950   19.9106
6000   21.9069
6050   24.1072
6100   26.5266
6150   29.1808
6200   32.0861
6250   35.2595
6300   38.7185
6350   42.4813
6400   46.5663
6450   50.9925
6500   55.7793
6550   60.9463
6600   66.5131
6650   72.4998
6700   78.9263
