50     1.08277e-13
100    7.51528e-14
150    6.0277e-14
200    5.13161e-14
250    4.51518e-14
300    4.05747e-14
350    3.70029e-14
400    3.41167e-14
450    3.17234e-14
500    2.96991e-14
550    2.81001e-14
600    3.24775e-14
650    4.91069e-13
700    7.43454e-12
750    7.96166e-11
800    6.38954e-10
850    4.03019e-09
900    2.07622e-08
950    9.0118e-08
1000   3.3799e-07
1050   1.11817e-06
1100   3.31898e-06
1150   8.96429e-06
1200   2.22926e-05
1250   5.15515e-05
1300   0.000111789
1350   0.000228938
1400   0.000445476
1450   0.000827829
1500   0.00147549
1550   0.00253143
1600   0.00419257
1650   0.0067181
1700   0.0104317
1750   0.0157124
1800   0.0229663
1850   0.0325777
1900   0.0448416
1950   0.0599073
2000   0.0777851
2050   0.0984775
2100   0.122215
2150   0.149632
2200   0.181689
2250   0.219344
2300   0.263211
2350   0.313332
2400   0.36908
2450   0.429143
2500   0.491606
2550   0.554131
2600   0.614249
2650   0.669755
2700   0.719113
2750   0.761739
2800   0.798031
2850   0.829056
2900   0.856039
2950   0.879888
3000   0.900979
3050   0.919243
3100   0.934458
3150   0.946602
3200   0.956138
3250   0.964143
3300   0.972297
3350   0.982747
3400   0.997939
3450   1.02044
3500   1.05278
3550   1.0973
3600   1.15603
3650   1.23065
3700   1.32247
3750   1.43249
3800   1.56137
3850   1.70951
3900   1.87699
3950   2.06353
4000   2.26848
4050   2.49068
4100   2.72851
4150   2.97977
4200   3.24178
4250   3.51143
4300   3.78528
4350   4.05982
4400   4.33174
4450   4.59826
4500   4.85751
4550   5.10896
4600   5.35378
4650   5.59512
4700   5.83838
4750   6.09128
4800   6.36377
4850   6.66778
4900   7.01677
4950   7.4252
5000   7.90797
5050   8.48003
5100   9.15616
5150   9.95102
5200   10.8793
5250   11.9561
5300   13.1972
5350   14.6189
5400   16.239
5450   18.0762
5500   20.1505
5550   22.4831
5600   25.0967
5650   28.0148
5700   31.2625
5750   34.8657
5800   38.8513
5850   43.247
5900   48.0813
5950   53.383
6000   59.1812
6050   65.5052
6100   72.3839
6150   79.8459
6200   87.919
6250   96.6299
6300   106.004
6350   116.066
6400   126.837
6450   138.337
6500   150.584
6550   163.592
6600   177.373
6650   191.936
6700   207.287
6750   223.427
6800   240.355
6850   258.068
6900   276.555
6950   295.807
7000   315.808
7050   336.54
7100   357.983
7150   380.113
7200   402.903
7250   426.327
7300   450.353
7350   474.95
7400   500.086
7450   525.726
7500   551.836
7550   578.382
7600   605.328
7650   632.64
7700   660.285
7750   688.228
7800   716.438
7850   744.882
7900   773.532
7950   802.358
8000   831.332
8050   860.43
8100   889.626
8150   918.899
8200   948.226
8250   977.59
8300   1006.97
8350   1036.36
8400   1065.73
8450   1095.07
8500   1124.38
8550   1153.63
