50     1.08822e-14
100    7.55304e-15
150    6.05799e-15
200    5.15739e-15
250    4.53787e-15
300    4.07786e-15
350    3.71889e-15
400    3.42881e-15
450    3.18828e-15
500    2.98483e-15
550    2.81001e-15
600    3.24775e-15
650    4.91069e-14
700    7.43454e-13
750    7.96166e-12
800    6.38954e-11
850    4.03019e-10
900    2.07622e-09
950    9.01181e-09
1000   3.37991e-08
1050   1.11818e-07
1100   3.31903e-07
1150   8.9646e-07
1200   2.22943e-06
1250   5.15599e-06
1300   1.11826e-05
1350   2.29091e-05
1400   4.46044e-05
1450   8.29768e-05
1500   0.000148161
1550   0.000254941
1600   0.0004242
1650   0.000684593
1700   0.00107438
1750   0.00164334
1800   0.00245465
1850   0.00358653
1900   0.00513333
1950   0.00720594
2000   0.00993091
2050   0.0134482
2100   0.0179073
2150   0.0234619
2200   0.0302637
2250   0.0384575
2300   0.0481783
2350   0.0595547
2400   0.0727184
2450   0.0878189
2500   0.105038
2550   0.124598
2600   0.146753
2650   0.17177
2700   0.199893
2750   0.231315
2800   0.266141
2850   0.304368
2900   0.345869
2950   0.390384
3000   0.437527
3050   0.486792
3100   0.537582
3150   0.589238
3200   0.641077
3250   0.69243
3300   0.742682
3350   0.791293
3400   0.837811
3450   0.881866
3500   0.923155
3550   0.961428
3600   0.996475
3650   1.02814
3700   1.05632
3750   1.08104
3800   1.10245
3850   1.1209
3900   1.13694
3950   1.15135
4000   1.16507
4050   1.1792
4100   1.19495
4150   1.21351
4200   1.23605
4250   1.26362
4300   1.29717
4350   1.33745
4400   1.38511
4450   1.44062
4500   1.50437
4550   1.57664
4600   1.65762
4650   1.74746
4700   1.84625
4750   1.95404
4800   2.07086
4850   2.19668
4900   2.33148
4950   2.47521
5000   2.62783
5050   2.78932
5100   2.95973
5150   3.13918
5200   3.32791
5250   3.52635
5300   3.73517
5350   3.95534
5400   4.18818
5450   4.43541
5500   4.69924
5550   4.98234
5600   5.28788
5650   5.61951
5700   5.98132
5750   6.37778
5800   6.81372
5850   7.2942
5900   7.82455
5950   8.41028
6000   9.05708
6050   9.77083
6100   10.5576
